1493024703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3981 11125 -31373 -2445 0 0 0 24 1792 -24553 0 
1493024769 0 6921 5385 24585 13321 5385 29193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 768 -29183 -29439 -29183 -14477 30325 -21645 -12685 0 0 0 -32744 1792 8216 0 
1493024835 2 18185 13321 -31479 -12279 11785 -26615 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 1024 -27135 -28159 -27391 -14477 -25739 -21645 -12685 6977 -32744 16408 -32744 0 16408 0 
1493024895 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1536 0 0 0 -3981 -25739 -21645 -2445 6977 -32744 16408 25 0 -16360 0 
1493024957 2 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 1280 -25599 -26367 -25855 -3981 -16267 -21645 -2445 6977 -32744 16408 25 0 25 0 
1493025017 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1792 -24063 -24831 -24319 -3981 -16267 -21645 -2445 6977 -32744 16408 -32743 0 16409 0 
1493025077 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1536 -24063 -24831 -24319 6516 -6539 -12173 -2445 6977 -32744 16408 26 0 24601 0 
1478193412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1493030533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14477 1653 -31373 -12685 0 0 0 -32745 0 8215 0 
1493030599 1 5385 2057 21257 32521 2057 24585 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 1024 0 0 0 -25229 11125 -31373 -22925 -21187 24 -24553 24 1792 -32745 0 
1493030659 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1024 0 0 0 -14477 20853 -31373 -22925 -21187 24 -8169 24 1792 -8169 0 
1493030719 1 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 768 -28159 -28927 -28415 -14477 30325 -31373 -12685 -21187 24 -8169 -32744 1792 8216 0 
1493030779 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1024 -27391 -27903 -27391 -14477 -25739 -31373 -12685 -21187 24 -8169 -32744 1792 -24552 0 
1493030839 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1024 -26879 -27391 -26879 -14477 -25739 -21645 -12685 -21187 24 -8169 -32743 1792 -16360 0 
1493030899 1 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 1536 0 0 0 -3981 -16267 -21645 -2445 -21187 24 -8169 -32743 1792 25 0 
1493030959 1 0 0 0 0 0 0 -256 31745 32257 32513 -256 31489 32257 -31999 -256 31233 31745 32001 -256 -32255 -32767 -32511 1536 -24319 -25087 -24319 -3981 -16267 -21645 -2445 -21187 24 -8169 26 0 25 0 
1493031475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1493031535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17012 -6539 -2701 18292 0 0 0 -32743 0 -32743 0 
1478193414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1493039453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6516 -25739 -21645 -2445 0 0 0 25 1792 -24552 0 
1493039519 2 -29943 -29943 -13815 -26615 -28151 -5879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1280 -25343 -26111 -25599 6516 -16267 -12173 8052 6977 -32743 8217 -32743 1792 8217 0 
1493039579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6516 -6539 -12173 8052 -2745 26 -24551 -32743 1792 16409 0 
1493039639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17012 -6539 -12173 8052 -2745 26 -24551 26 1792 -32743 0 
1493039701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17012 -6539 -2701 8052 -2745 26 -24551 -32742 1792 26 0 
1493039761 2 0 0 0 0 0 0 0 0 42 0 0 0 0 512 195 2048 132 -12275 0 0 0 0 0 0 0 0 27508 2934 -2701 18292 -2745 26 -24551 -32742 1792 16410 0 
1493039821 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 1792 -20991 -21503 -20735 17012 12406 6772 18292 -2745 26 -24551 27 1792 -32742 0 
1493039881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2560 0 0 0 27508 12406 6772 18292 -2745 26 -24551 27 1792 -24550 0 
1493039941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2048 -18943 -19711 -18943 -27532 12406 6772 28532 -2745 26 -24551 -32741 1792 -24550 0 
1493040001 0 0 0 0 0 0 0 0 -28927 -28671 -27647 0 -28159 -27647 -26879 0 -28415 -28159 -27647 0 -27391 -27903 -26879 2048 -18431 -19199 -18431 -27532 21878 16244 28532 -2745 26 -24551 -32741 1792 27 0 
1478193414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1478193474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17036 12406 25716 -26764 0 0 0 -32742 0 16410 0 
1493040973 0 -2551 -2551 10250 -1015 -1015 18186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2048 -19455 -19967 -19455 -17036 21878 25716 -26764 0 0 0 27 1792 24602 0 
1493041039 0 -2551 -1015 11786 2058 522 21258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2048 -18431 -18943 -18431 -17036 21878 25716 -16268 0 0 0 27 1792 -24550 0 
1493041104 0 -1015 522 14858 3850 3850 26122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2304 -17663 -18175 -17663 -17036 31606 -30348 -16268 0 0 0 -32741 0 16411 0 
1493041171 0 2058 3850 18186 6922 5386 29450 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2560 -15871 -16895 -16127 -6540 31606 -30348 -16268 0 0 0 28 0 16411 0 
1493041236 0 5386 5386 19722 10250 6922 32522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2560 -15615 -16383 -15615 3957 -24458 -30348 4213 0 0 0 28 0 -32741 0 
1493041302 0 6922 8458 23050 13322 11786 -29686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2560 -15359 -15871 -15359 3957 -14986 -20620 -6028 0 0 0 28 0 -16357 0 
1493041367 0 10250 11786 26122 16650 14858 -26614 0 -26623 -25855 -25343 0 -24831 -24319 -23551 0 -25343 -25087 -24831 0 -24319 -25343 -23807 2560 -14591 -15359 -14591 3957 -14986 -20620 -6028 0 0 0 -32740 0 28 0 
1493041432 0 14858 14858 29450 19722 18186 -23286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2816 -13823 -14335 -13567 3957 -14986 -11148 4213 0 0 0 -32740 0 24604 0 
1478193414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1478193474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3957 5240 -1676 4213 0 0 0 -32742 0 24602 0 
1493059791 2 8458 6922 24586 11786 6922 26122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3328 0 0 0 3957 24440 7797 14453 6977 -32742 26 -32741 0 27 0 
1493059863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14453 -31624 7797 14453 -2745 27 -24550 28 0 16411 0 
1493059925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14453 -22152 17269 14453 -2745 27 -24550 28 0 -32741 0 
1493059985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4096 -8191 -9471 -8703 24949 -12424 17269 24949 -2745 27 -24550 -32740 0 28 0 
1493060045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4352 -6143 -7935 -6655 24949 -2952 26741 24949 -2745 27 -24550 29 0 -32740 0 
1493060107 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 3840 -5375 -6911 -5887 -30091 -2952 26741 24949 -2745 27 -24550 -32739 0 -16356 0 
1493060167 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 3840 -4607 -6143 -5119 -30091 6521 -29067 -30347 -2745 27 -24550 -32739 0 29 0 
1493060227 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 4096 -4351 -5887 -4607 -30091 15993 -19595 -20107 -2745 27 -24550 30 0 24605 0 
1493060287 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 4096 -3583 -5119 -4095 -19595 15993 -19595 -20107 -2745 27 -24550 30 0 -24547 0 
1493060347 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 4096 -2815 -4351 -3327 -19595 25465 -19595 -20107 -2745 27 -24550 -32738 0 -8163 0 
1493060407 0 0 0 0 0 0 0 -256 -20735 -20991 -18687 -256 -21247 -20735 -19199 -256 -21247 -20735 -19711 -256 -19967 -19199 -16127 4352 -2303 -3583 -2815 -9099 25465 -10123 -9867 -2745 27 -24550 31 0 -8163 0 
1493060467 0 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 4352 -1535 -3071 -2047 -9099 -30343 -10123 -9867 -2745 27 -24550 31 0 8222 0 
1493060551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1493060611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1398 -20871 -651 374 0 0 0 31 0 -24546 0 
1493060676 0 -20214 -21750 -4086 -15350 -20214 5387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5120 1282 -255 770 1398 -20871 -651 10870 0 0 0 -32737 0 -16354 0 
1493060742 0 -18678 -18678 -1014 -13814 -18678 8715 0 -18175 -18431 -16127 0 -17663 -17151 -15359 0 -18431 -17919 -16639 0 -16127 -15615 -11775 5376 0 0 0 11894 -20871 8822 10870 0 0 0 -32737 0 -8162 0 
1493060807 0 -13814 -15350 3851 -8950 -12278 11787 0 -17407 -18175 -15359 0 -17407 -16639 -15103 0 -17919 -17407 -16127 0 -15871 -15103 -11263 5376 0 0 0 11894 -11399 18294 10870 0 0 0 32 2048 8223 0 
1493060872 0 -10486 -12278 6923 -5878 -10486 16651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5632 0 0 0 22390 -11399 18294 21110 0 0 0 -32736 2048 24607 0 
1493060938 0 -7414 -8950 10251 -2550 -7414 18187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5632 0 0 0 22390 -1927 18294 21110 0 0 0 -32736 2048 -16353 0 
1493061003 0 -4086 -5878 13323 523 -4086 21515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5888 0 0 0 -32650 -1927 27766 31350 0 0 0 33 2048 -16353 0 
1493061069 0 -1014 -2550 16651 3851 -1014 24587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5888 0 0 0 -32650 -1927 27766 31350 -12466 30 24605 33 2048 -24545 0 
1493061129 2 0 0 0 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 -256 0 0 0 5376 7682 4866 6658 -32650 7802 27766 31350 -21931 30 -16355 -32735 2048 16416 0 
1493061189 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22154 -1927 -28042 -23946 -21931 30 -16355 -32735 2048 8224 0 
1493061249 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22154 -1927 -28042 -23946 -21931 30 -16355 -32735 2048 24608 0 
1493061309 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22154 -1927 -18570 -23946 -21931 30 -16355 -32735 2048 -16352 0 
1493061369 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22154 -1927 -18570 -13450 -21931 30 -16355 -32735 2048 -24544 0 
1493061429 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -1927 -18570 -13450 -21931 30 -16355 -32735 0 -24544 0 
1493061489 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -1927 -18570 -13450 -21931 30 -16355 34 2048 -32736 0 
1493061549 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -1927 -18570 -13450 -21931 30 -16355 34 0 -16352 0 
1493061609 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -11399 -18570 -13450 -21931 30 -16355 -32735 0 -16352 0 
1493061669 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -1927 -18570 -3210 -21931 30 -16355 34 0 -16352 0 
1493061729 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1162 -11399 -9098 -13450 -21931 30 -16355 34 0 -16352 0 
1493061789 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1162 -11399 -18570 -3210 -21931 30 -16355 34 0 -8160 0 
1493061849 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9335 -30343 -9098 -3210 -21931 30 -16355 34 0 -16352 0 
1493061909 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1162 15993 -9098 -3210 -21931 30 -16355 34 0 33 0 
1493061971 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9335 6521 -18570 -3210 -21931 30 -16355 34 0 -16352 0 
1493062031 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9335 -2952 -18570 7031 -21931 30 -16355 34 0 -16352 0 
1493062091 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9335 -12424 -18570 7031 -21931 30 -16355 34 0 -16352 0 
1478193415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1478193475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11658 -4233 18294 -23946 0 0 0 31 0 -32738 0 
1478193540 0 6923 3851 21515 8715 3851 23051 0 0 0 0 0 0 0 0 0 0 0 0 0 -15103 -14079 -12287 4864 -1535 -1791 -1279 -11658 5240 18294 -23946 0 0 0 -32737 0 -16354 0 
1478193606 0 6923 5387 24587 11787 5387 26123 0 -14079 -14079 -12799 0 -15871 -14847 -13055 0 -13567 -13311 -11519 0 0 0 0 4864 0 0 0 -11658 5240 18294 -23946 0 0 0 32 0 31 0 
1478193671 0 10251 6923 26123 13323 6923 29451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5120 0 0 0 -11658 14968 18294 -13450 0 0 0 32 0 24607 0 
1478193737 0 10251 8715 27915 16651 8715 30987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5120 0 0 0 -22154 14968 18294 -23946 0 0 0 -32736 0 24607 0 
1478193802 0 11787 10251 29451 16651 10251 32523 0 0 0 0 0 0 0 0 0 0 0 0 0 -13567 -12543 -10751 5376 2818 2050 2818 -22154 14968 18294 -23946 0 0 0 -32736 0 -16353 0 
1478193867 0 15115 11787 32523 18187 10251 -29685 0 0 0 0 0 0 0 0 0 0 0 0 0 -13055 -12287 -10239 5376 3330 2562 3330 -22154 24440 18294 -23946 0 0 0 -32736 0 32 0 
1478193933 0 16651 13323 -31221 21515 13323 -29685 0 0 0 0 0 0 0 0 0 0 0 0 0 -12799 -12031 -9983 5632 4098 3074 4098 -11658 24440 18294 -23946 0 0 0 33 0 16416 0 
1478193998 0 18187 15115 -28149 23051 13323 -26613 0 -11775 -11519 -9471 0 -14335 -13311 -11007 0 -12031 -11263 -8447 0 0 0 0 5632 0 0 0 -22154 24440 18294 -23946 0 0 0 33 0 8224 0 
1478194064 0 19723 16651 -26613 23051 15115 -26613 0 -11519 -11263 -9215 0 -14335 -13311 -10751 0 -11263 -10751 -7935 0 0 0 0 5632 0 0 0 -11658 24440 18294 -13450 0 0 0 33 0 -32736 0 
1478194129 0 21515 18187 -26613 24587 16651 -24821 0 -11263 -11007 -8959 0 -13823 -12799 -10495 0 -11263 -10495 -8191 0 0 0 0 5632 0 0 0 -11658 -31624 18294 -23946 0 0 0 33 0 -32736 0 
1478194194 0 24587 19723 -24821 27915 19723 -23285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5888 0 0 0 -11658 -31624 18294 -13450 0 0 0 -32735 0 -8160 0 
1478194260 0 24587 21515 -23285 27915 19723 -21749 0 0 0 0 0 0 0 0 0 0 0 0 0 -11775 -11007 -8703 5888 6658 5378 6658 -11658 -31624 18294 -13450 0 0 0 -32735 0 -16352 0 
1478194325 0 24587 23051 -23285 27915 21515 -21749 0 0 0 0 0 0 0 0 0 0 0 0 0 -12031 -11007 -8447 5888 6658 5634 6914 -11658 -31624 27766 -13450 0 0 0 -32735 0 -8160 0 
1478194391 0 26123 23051 -23285 27915 23051 -21749 0 0 0 0 0 0 0 0 0 0 0 0 0 -12031 -11007 -8191 5888 7170 5890 7170 -11658 -22152 27766 -13450 0 0 0 -32735 0 33 0 
1478194456 0 26123 23051 -23285 27915 23051 -20213 0 0 0 0 0 0 0 0 0 0 0 0 0 -11519 -10751 -8191 5888 7426 6146 7426 -11658 -22152 27766 -13450 0 0 0 34 0 -8160 0 
1478194521 0 26123 23051 -21749 29451 21515 -20213 0 0 0 0 0 0 0 0 0 0 0 0 0 -11263 -10495 -8191 5888 7682 6402 7426 -11658 -22152 27766 -13450 0 0 0 34 0 33 0 
1478194587 0 26123 23051 -21749 29451 21515 -20213 0 0 0 0 0 0 0 0 0 0 0 0 0 -11519 -10495 -7679 5888 7682 6658 7682 -11658 -22152 27766 -13450 0 0 0 34 0 33 0 
1478194652 0 26123 24587 -23285 29451 23051 -18421 0 0 0 0 0 0 0 0 0 0 0 0 0 -11263 -10239 -7423 5888 7938 6658 7682 -1162 -22152 27766 -13450 0 0 0 34 0 -8160 0 
1478194718 0 27915 24587 -21749 30987 24587 -16885 0 0 0 0 0 0 0 0 0 0 0 0 0 -10751 -9983 -7679 5888 8194 6914 7938 -1162 -22152 27766 -13450 0 0 0 34 0 16417 0 
1478194783 0 27915 24587 -20213 32523 23051 -15349 0 -9983 -10239 -7935 0 -12543 -11263 -9727 0 -10751 -9983 -7167 0 0 0 0 5888 0 0 0 -1162 -22152 -28042 -13450 0 0 0 34 0 16417 0 
1478194848 0 27915 24587 -18421 32523 24587 -15349 0 -9727 -9983 -7679 0 -12287 -11519 -10239 0 -11519 -10239 -7423 0 0 0 0 5888 0 0 0 -1162 -22152 -28042 -13450 0 0 0 34 0 8225 0 
1478194914 0 26123 23051 -16885 32523 21515 -13813 0 -9727 -9727 -7167 0 -12287 -11519 -10751 0 -11775 -10751 -7935 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -13450 0 0 0 34 0 -8160 0 
1478194979 0 27915 23051 -15349 32523 23051 -12021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -22152 -28042 -13450 0 0 0 -32734 2048 16417 0 
1478195045 0 27915 23051 -13813 -29685 23051 -10485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 34 0 8225 0 
1478195110 0 29451 26123 -12021 -28149 26123 -8949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 34 0 16417 0 
1478195175 0 32523 29451 -12021 -28149 29451 -7413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 -32734 0 8225 0 
1478195241 0 32523 29451 -13813 -28149 30987 -7413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 34 0 8225 0 
1478195306 0 32523 30987 -15349 -28149 30987 -8949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 -32734 0 16417 0 
1478195372 0 30987 29451 -16885 -29685 29451 -7413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -28042 -3210 0 0 0 34 0 16417 0 
1478195437 0 29451 29451 -18421 -29685 30987 -8949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -18570 -3210 0 0 0 34 0 16417 0 
1478195502 0 32523 30987 -16885 -29685 32523 -8949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 -1162 -12424 -18570 -3210 0 0 0 -32734 0 -24543 0 
1478195568 0 32523 30987 -18421 -29685 32523 -12021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 9335 -12424 -18570 7031 0 0 0 34 0 24609 0 
1478195634 0 32523 32523 -20213 -31221 32523 -12021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6144 0 0 0 9335 -12424 -18570 -3210 0 0 0 34 0 -32735 0 
